entropy,id,method,t,truth,user_id,y
0.2574020424827463,211,BIM,2114,1,29,1
0.259538483909576,212,BIM,1169,1,29,1
0.20658605608438385,213,NONE,5108,0,29,0
0.16092661155915486,214,BIM_ENTROPY,1288,1,29,1
0.23736870952226485,215,BIM_ENTROPY,1268,1,29,1
0.7632017538953703,216,BIM_ENTROPY,2457,1,29,0
0.14213487544882047,217,BIM_ENTROPY,1751,1,29,1
0.2510933882171341,218,BIM_ENTROPY,2295,1,29,1
0.1803894811020011,219,NONE,3460,0,29,0
0.211127392311048,220,BIM,1482,1,29,1
0.7624523215623986,221,NONE,2440,0,29,0
0.617476314582611,222,BIM_ENTROPY,6505,1,29,0
0.2764174897372513,223,NONE,1776,0,29,0
0.5173320208946208,224,BIM_ENTROPY,3319,1,29,0
0.3867853827138399,225,NONE,4637,0,29,0
0.13375689309962974,226,NONE,3441,0,29,0
0.4086867037281462,227,NONE,2768,0,29,0
0.07150926723414727,228,BIM_ENTROPY,1658,1,29,1
0.2587107526761446,229,BIM_ENTROPY,1428,1,29,1
0.259538483909576,230,NONE,3125,0,29,0
0.2479949888703705,231,NONE,2388,0,29,1
0.7834364268856053,232,BIM,3255,1,29,0
0.9154707441751212,233,BIM,4260,1,29,0
0.32777038288162325,234,BIM_ENTROPY,5789,1,29,1
0.12825359895303184,235,BIM_ENTROPY,1339,1,29,0
0.8492186888289841,236,NONE,2370,0,29,0
0.26251384212704554,237,NONE,1941,0,29,0
0.5067728548897663,238,BIM_ENTROPY,3689,1,29,0
0.692889341282536,239,BIM,3270,1,29,0
0.13375689309962974,0,BIM,2670,1,30,0
0.3018758179438709,1,NONE,3118,0,30,0
0.13375689309962974,2,BIM_ENTROPY,1916,1,30,0
0.5801053679489043,3,BIM,2270,1,30,0
0.5067728548897663,4,BIM,2308,1,30,0
0.617476314582611,5,BIM,2533,1,30,0
0.211127392311048,6,BIM_ENTROPY,3146,1,30,0
0.11083768637934698,7,BIM,1648,1,30,1
0.0685786512455118,8,NONE,4718,0,30,0
0.8492186888289841,9,BIM_ENTROPY,2312,1,30,0
0.7632017538953703,10,BIM,2935,1,30,0
0.2009597208084921,11,NONE,3578,0,30,0
0.23736870952226485,12,BIM,1468,1,30,1
0.8492186888289841,13,BIM,3986,1,30,0
0.6980794398272951,14,NONE,2699,0,30,0
0.4418854375230702,15,BIM,5877,1,30,0
0.13977472287782014,16,BIM_ENTROPY,1620,1,30,1
0.4900280757485934,17,BIM_ENTROPY,3655,1,30,0
0.2764174897372513,18,BIM_ENTROPY,3266,1,30,0
0.17553494927349805,19,BIM_ENTROPY,3096,1,30,0
0.8175859330432546,20,BIM_ENTROPY,3236,1,30,0
0.09484233957114574,21,BIM_ENTROPY,1267,1,30,1
0.8828089171262067,22,BIM_ENTROPY,2115,1,30,0
0.8368362769991388,23,BIM_ENTROPY,4667,1,30,0
0.15080368228543306,24,NONE,2214,0,30,0
0.184337982796613,25,NONE,2234,0,30,0
0.8175859330432546,26,NONE,3687,0,30,0
0.3962371785550497,27,BIM_ENTROPY,4375,1,30,0
0.4189438596883704,28,NONE,3727,0,30,0
0.2479949888703705,29,BIM_ENTROPY,4068,1,30,0
0.1170009284012483,30,BIM_ENTROPY,1445,1,30,1
0.13092694712587108,31,BIM_ENTROPY,1931,1,30,0
0.2961376270958938,32,NONE,4343,0,30,0
0.3294929586917372,33,NONE,2753,0,30,0
0.12390241719891275,34,BIM,1331,1,30,1
0.07150926723414727,35,BIM,1192,1,30,1
0.2961376270958938,36,BIM,3548,1,30,0
0.2450755584389437,37,BIM_ENTROPY,4270,1,30,1
0.692889341282536,38,NONE,4115,0,30,0
0.3235534278140065,39,NONE,2142,0,30,0
0.3831612621782754,40,BIM_ENTROPY,2703,1,30,0
0.374201630854241,41,BIM_ENTROPY,2324,1,30,0
0.5341550989362535,42,BIM_ENTROPY,3323,1,30,1
0.5733269202805338,43,NONE,3271,0,30,0
0.13092694712587108,44,NONE,2871,0,30,0
0.19960626838625967,45,BIM,2906,1,30,1
0.2764174897372513,46,BIM,2855,1,30,0
0.3867853827138399,47,BIM,2821,1,30,0
0.15494233845259,48,BIM_ENTROPY,1506,1,30,1
0.19735797138734465,49,NONE,3039,0,30,0
0.8368362769991388,50,BIM,2672,1,30,0
0.3838100244963703,51,NONE,3018,0,30,0
0.3189114215724657,52,BIM,2918,1,30,0
0.5456202950749992,53,NONE,2233,0,30,0
0.720416997572734,54,BIM,3379,1,30,0
0.7761770002572678,55,BIM_ENTROPY,4753,1,30,0
0.26251384212704554,56,BIM_ENTROPY,3543,1,30,1
0.0685786512455118,57,BIM_ENTROPY,1712,1,30,1
0.5067728548897663,58,NONE,3414,0,30,0
0.2587107526761446,59,BIM,2332,1,30,1
0.09484233957114574,60,BIM,1376,1,30,1
0.5456202950749992,61,BIM_ENTROPY,1998,1,30,0
0.48331674142347403,62,BIM,2641,1,30,1
0.3962371785550497,63,BIM,4088,1,30,0
0.530340823928144,64,NONE,4139,0,30,0
0.530340823928144,65,BIM,5105,1,30,0
0.720416997572734,66,NONE,3211,0,30,0
0.4418854375230702,67,BIM_ENTROPY,2812,1,30,0
0.5931141709824275,68,BIM_ENTROPY,1280,1,30,0
0.8828089171262067,69,BIM,3993,1,30,0
0.5733269202805338,70,BIM,2308,1,30,0
0.3018758179438709,71,BIM_ENTROPY,4921,1,30,0
0.2574020424827463,72,NONE,2889,0,30,0
0.35734499614098275,73,BIM_ENTROPY,2376,1,30,0
0.15080368228543306,74,BIM,1431,1,30,1
0.17553494927349805,75,BIM,1806,1,30,1
0.5173320208946208,76,BIM,3321,1,30,0
0.08667688280891712,77,BIM,1226,1,30,1
0.2450755584389437,78,NONE,2461,0,30,0
0.617476314582611,79,NONE,3084,0,30,0
0.5173320208946208,80,NONE,2302,0,30,1
0.19960626838625967,81,NONE,1527,0,30,0
0.5307323184304427,82,BIM_ENTROPY,5227,1,30,0
0.19960626838625967,83,BIM_ENTROPY,1477,1,30,1
0.09484233957114574,84,NONE,1988,0,30,0
0.259538483909576,85,BIM_ENTROPY,1827,1,30,1
0.2981510273934296,86,BIM_ENTROPY,1925,1,30,1
0.184337982796613,87,BIM,3451,1,30,1
0.2510933882171341,88,BIM,2474,1,30,1
0.3838100244963703,89,BIM,2537,1,30,1
0.3139897764007114,90,BIM_ENTROPY,1962,1,30,1
0.9154707441751212,91,BIM_ENTROPY,3004,1,30,0
0.3139897764007114,92,NONE,3380,0,30,0
0.1170009284012483,93,NONE,1576,0,30,0
0.6578673616626213,94,BIM,3277,1,30,0
0.5350723146273532,95,BIM_ENTROPY,3724,1,30,1
0.09051352893144372,96,NONE,2487,0,30,0
0.13092694712587108,97,BIM,1322,1,30,1
0.16092661155915486,98,BIM,2942,1,30,1
0.3756893099629758,99,BIM,3150,1,30,1
0.19735797138734465,100,BIM,2568,1,30,1
0.692889341282536,101,BIM_ENTROPY,2578,1,30,0
0.374201630854241,102,NONE,3584,0,30,0
0.2009597208084921,103,BIM,2021,1,30,1
0.5733269202805338,104,BIM_ENTROPY,4117,1,30,0
0.15494233845259,105,NONE,4372,0,30,0
0.13977472287782014,106,BIM,1525,1,30,0
0.23736870952226485,107,NONE,4739,0,30,0
0.3661704007785148,108,NONE,4120,0,30,0
0.5350723146273532,109,NONE,3544,0,30,0
0.12330958266686055,110,BIM_ENTROPY,1522,1,30,1
0.2981510273934296,111,BIM,1289,1,30,1
0.3831612621782754,112,BIM,2512,1,30,0
0.6578673616626213,113,NONE,3767,0,30,0
0.211127392311048,114,NONE,2715,0,30,0
0.15494233845259,115,BIM,1656,1,30,1
0.35734499614098275,116,NONE,2611,0,30,0
0.5307323184304427,117,NONE,4309,0,30,0
0.7761770002572678,118,NONE,1972,0,30,0
0.6980794398272951,119,BIM_ENTROPY,3332,1,30,0
0.09841053232066756,120,NONE,3875,0,30,0
0.07150926723414727,121,NONE,4571,0,30,0
0.3962371785550497,122,NONE,3604,0,30,0
0.11083768637934698,123,BIM_ENTROPY,1072,1,30,1
0.3235534278140065,124,BIM,1400,1,30,1
0.1803894811020011,125,BIM_ENTROPY,2730,1,30,0
0.08667688280891712,126,NONE,2015,0,30,0
0.3189114215724657,127,BIM_ENTROPY,2827,1,30,0
0.32777038288162325,128,BIM,4954,1,30,0
0.6578673616626213,129,BIM_ENTROPY,4060,1,30,0
0.9154707441751212,130,NONE,1485,0,30,0
0.4900280757485934,131,NONE,5093,0,30,0
0.7624523215623986,132,BIM_ENTROPY,1733,1,30,0
0.17553494927349805,133,NONE,3468,0,30,0
0.3756893099629758,134,BIM_ENTROPY,4650,1,30,0
0.3235534278140065,135,BIM_ENTROPY,3068,1,30,0
0.3661704007785148,136,BIM,2737,1,30,1
0.3661704007785148,137,BIM_ENTROPY,4237,1,30,0
0.3189114215724657,138,NONE,3382,0,30,0
0.4189438596883704,139,BIM,2524,1,30,1
0.15080368228543306,140,BIM_ENTROPY,1276,1,30,1
0.12825359895303184,141,NONE,2685,0,30,0
0.720416997572734,142,BIM_ENTROPY,4616,1,30,0
0.3831612621782754,143,NONE,5245,0,30,0
0.5307323184304427,144,BIM,4191,1,30,0
0.14213487544882047,145,BIM,1771,1,30,1
0.48331674142347403,146,BIM_ENTROPY,3004,1,30,0
0.530340823928144,147,BIM_ENTROPY,3965,1,30,0
0.3294929586917372,148,BIM,3572,1,30,1
0.09841053232066756,149,BIM_ENTROPY,1332,1,30,1
0.32777038288162325,150,NONE,2743,0,30,0
0.5341550989362535,151,NONE,3377,0,30,0
0.7624523215623986,152,BIM,3728,1,30,0
0.1803894811020011,153,BIM,1975,1,30,0
0.11083768637934698,154,NONE,4229,0,30,0
0.35734499614098275,155,BIM,3902,1,30,1
0.5341550989362535,156,BIM,2491,1,30,0
0.6980794398272951,157,BIM,3481,1,30,0
0.5350723146273532,158,BIM,1159,1,30,1
0.5931141709824275,159,NONE,2188,0,30,0
0.26251384212704554,160,BIM,1726,1,30,1
0.3139897764007114,161,BIM,1833,1,30,1
0.3838100244963703,162,BIM_ENTROPY,3177,1,30,0
0.3294929586917372,163,BIM_ENTROPY,3089,1,30,0
0.2009597208084921,164,BIM_ENTROPY,5119,1,30,0
0.16092661155915486,165,NONE,2608,0,30,0
0.20658605608438385,166,BIM,3839,1,30,0
0.12390241719891275,167,NONE,1693,0,30,0
0.1170009284012483,168,BIM,1724,1,30,0
0.2574020424827463,169,BIM_ENTROPY,4063,1,30,0
0.5801053679489043,170,NONE,4024,0,30,0
0.374201630854241,171,BIM,3426,1,30,0
0.4189438596883704,172,BIM_ENTROPY,1878,1,30,0
0.4900280757485934,173,BIM,1966,1,30,0
0.8828089171262067,174,NONE,2391,0,30,0
0.48331674142347403,175,NONE,5660,0,30,0
0.4086867037281462,176,BIM_ENTROPY,4507,1,30,0
0.5801053679489043,177,BIM_ENTROPY,2458,1,30,0
0.2479949888703705,178,BIM,1784,1,30,1
0.2961376270958938,179,BIM_ENTROPY,2903,1,30,0
0.7761770002572678,180,BIM,2279,1,30,0
0.09841053232066756,181,BIM,1631,1,30,1
0.2450755584389437,182,BIM,1836,1,30,1
0.8175859330432546,183,BIM,3117,1,30,0
0.14213487544882047,184,NONE,3737,0,30,0
0.20658605608438385,185,BIM_ENTROPY,3396,1,30,0
0.19735797138734465,186,BIM_ENTROPY,3012,1,30,0
0.4086867037281462,187,BIM,3562,1,30,0
0.7632017538953703,188,NONE,937,0,30,0
0.4418854375230702,189,NONE,3670,0,30,0
0.09051352893144372,190,BIM,2387,1,30,1
0.13977472287782014,191,NONE,2692,0,30,0
0.12330958266686055,192,BIM,2040,1,30,1
0.5456202950749992,193,BIM,2269,1,30,0
0.2510933882171341,194,NONE,4728,0,30,0
0.7834364268856053,195,NONE,3534,0,30,0
0.12330958266686055,196,NONE,2055,0,30,0
0.12390241719891275,197,BIM_ENTROPY,1481,1,30,1
0.09051352893144372,198,BIM_ENTROPY,1502,1,30,1
0.2587107526761446,199,NONE,3844,0,30,0
0.8368362769991388,200,NONE,2394,0,30,0
0.3867853827138399,201,BIM_ENTROPY,6029,1,30,0
0.08667688280891712,202,BIM_ENTROPY,2921,1,30,1
0.0685786512455118,203,BIM,1482,1,30,1
0.3018758179438709,204,BIM,3207,1,30,0
0.184337982796613,205,BIM_ENTROPY,2960,1,30,0
0.5931141709824275,206,BIM,4066,1,30,1
0.2981510273934296,207,NONE,3834,0,30,0
0.12825359895303184,208,BIM,1910,1,30,1
0.3756893099629758,209,NONE,2375,0,30,0
0.7834364268856053,210,BIM_ENTROPY,3505,1,30,0
0.2574020424827463,211,BIM,4451,1,30,0
0.259538483909576,212,BIM,2508,1,30,1
0.20658605608438385,213,NONE,1187,0,30,0
0.16092661155915486,214,BIM_ENTROPY,4583,1,30,0
0.23736870952226485,215,BIM_ENTROPY,3254,1,30,0
0.7632017538953703,216,BIM_ENTROPY,1150,1,30,0
0.14213487544882047,217,BIM_ENTROPY,1472,1,30,1
0.2510933882171341,218,BIM_ENTROPY,2202,1,30,0
0.1803894811020011,219,NONE,1785,0,30,0
0.211127392311048,220,BIM,1836,1,30,1
0.7624523215623986,221,NONE,4227,0,30,0
0.617476314582611,222,BIM_ENTROPY,2228,1,30,0
0.2764174897372513,223,NONE,4581,0,30,0
0.5173320208946208,224,BIM_ENTROPY,4355,1,30,0
0.3867853827138399,225,NONE,3370,0,30,0
0.13375689309962974,226,NONE,2043,0,30,0
0.4086867037281462,227,NONE,5264,0,30,0
0.07150926723414727,228,BIM_ENTROPY,3058,1,30,0
0.2587107526761446,229,BIM_ENTROPY,2323,1,30,1
0.259538483909576,230,NONE,1544,0,30,0
0.2479949888703705,231,NONE,3039,0,30,0
0.7834364268856053,232,BIM,3366,1,30,0
0.9154707441751212,233,BIM,2715,1,30,0
0.32777038288162325,234,BIM_ENTROPY,2532,1,30,0
0.12825359895303184,235,BIM_ENTROPY,4168,1,30,0
0.8492186888289841,236,NONE,2625,0,30,0
0.26251384212704554,237,NONE,2567,0,30,0
0.5067728548897663,238,BIM_ENTROPY,2464,1,30,0
0.692889341282536,239,BIM,2051,1,30,0
0.13375689309962974,0,BIM,6260,1,31,0
0.3018758179438709,1,NONE,6437,0,31,0
0.13375689309962974,2,BIM_ENTROPY,5535,1,31,0
0.5801053679489043,3,BIM,6373,1,31,1
0.5067728548897663,4,BIM,4543,1,31,0
0.617476314582611,5,BIM,10825,1,31,0
0.211127392311048,6,BIM_ENTROPY,1492,1,31,1
0.11083768637934698,7,BIM,1589,1,31,1
0.0685786512455118,8,NONE,6065,0,31,0
0.8492186888289841,9,BIM_ENTROPY,6513,1,31,0
0.7632017538953703,10,BIM,5733,1,31,0
0.2009597208084921,11,NONE,4299,0,31,0
0.23736870952226485,12,BIM,3108,1,31,1
0.8492186888289841,13,BIM,6016,1,31,0
0.6980794398272951,14,NONE,5965,0,31,0
0.4418854375230702,15,BIM,6318,1,31,0
0.13977472287782014,16,BIM_ENTROPY,1652,1,31,1
0.4900280757485934,17,BIM_ENTROPY,4617,1,31,0
0.2764174897372513,18,BIM_ENTROPY,5694,1,31,0
0.17553494927349805,19,BIM_ENTROPY,5997,1,31,0
0.8175859330432546,20,BIM_ENTROPY,5774,1,31,0
0.09484233957114574,21,BIM_ENTROPY,2296,1,31,1
0.8828089171262067,22,BIM_ENTROPY,6994,1,31,0
0.8368362769991388,23,BIM_ENTROPY,4464,1,31,0
0.15080368228543306,24,NONE,5706,0,31,0
0.184337982796613,25,NONE,4176,0,31,0
0.8175859330432546,26,NONE,3791,0,31,0
0.3962371785550497,27,BIM_ENTROPY,7442,1,31,0
0.4189438596883704,28,NONE,5551,0,31,0
0.2479949888703705,29,BIM_ENTROPY,2930,1,31,1
0.1170009284012483,30,BIM_ENTROPY,1780,1,31,1
0.13092694712587108,31,BIM_ENTROPY,6012,1,31,1
0.2961376270958938,32,NONE,6670,0,31,1
0.3294929586917372,33,NONE,4953,0,31,0
0.12390241719891275,34,BIM,2031,1,31,1
0.07150926723414727,35,BIM,2257,1,31,1
0.2961376270958938,36,BIM,5711,1,31,0
0.2450755584389437,37,BIM_ENTROPY,2312,1,31,1
0.692889341282536,38,NONE,5569,0,31,0
0.3235534278140065,39,NONE,5801,0,31,0
0.3831612621782754,40,BIM_ENTROPY,2303,1,31,1
0.374201630854241,41,BIM_ENTROPY,5950,1,31,0
0.5341550989362535,42,BIM_ENTROPY,6115,1,31,0
0.5733269202805338,43,NONE,6689,0,31,0
0.13092694712587108,44,NONE,2433,0,31,0
0.19960626838625967,45,BIM,1694,1,31,1
0.2764174897372513,46,BIM,5647,1,31,0
0.3867853827138399,47,BIM,1273,1,31,1
0.15494233845259,48,BIM_ENTROPY,1952,1,31,1
0.19735797138734465,49,NONE,6048,0,31,0
0.8368362769991388,50,BIM,7327,1,31,0
0.3838100244963703,51,NONE,5967,0,31,0
0.3189114215724657,52,BIM,3295,1,31,1
0.5456202950749992,53,NONE,4750,0,31,0
0.720416997572734,54,BIM,6096,1,31,0
0.7761770002572678,55,BIM_ENTROPY,4712,1,31,0
0.26251384212704554,56,BIM_ENTROPY,2878,1,31,1
0.0685786512455118,57,BIM_ENTROPY,1110,1,31,1
0.5067728548897663,58,NONE,6355,0,31,0
0.2587107526761446,59,BIM,1818,1,31,1
0.09484233957114574,60,BIM,1392,1,31,1
0.5456202950749992,61,BIM_ENTROPY,2759,1,31,1
0.48331674142347403,62,BIM,5141,1,31,1
0.3962371785550497,63,BIM,2649,1,31,1
0.530340823928144,64,NONE,5712,0,31,0
0.530340823928144,65,BIM,5721,1,31,0
0.720416997572734,66,NONE,5662,0,31,0
0.4418854375230702,67,BIM_ENTROPY,5750,1,31,0
0.5931141709824275,68,BIM_ENTROPY,5055,1,31,0
0.8828089171262067,69,BIM,5939,1,31,0
0.5733269202805338,70,BIM,5610,1,31,0
0.3018758179438709,71,BIM_ENTROPY,6079,1,31,0
0.2574020424827463,72,NONE,9953,0,31,0
0.35734499614098275,73,BIM_ENTROPY,5391,1,31,1
0.15080368228543306,74,BIM,1684,1,31,1
0.17553494927349805,75,BIM,1444,1,31,1
0.5173320208946208,76,BIM,4150,1,31,1
0.08667688280891712,77,BIM,2661,1,31,1
0.2450755584389437,78,NONE,7368,0,31,0
0.617476314582611,79,NONE,4176,0,31,0
0.5173320208946208,80,NONE,5683,0,31,0
0.19960626838625967,81,NONE,6157,0,31,0
0.5307323184304427,82,BIM_ENTROPY,5746,1,31,1
0.19960626838625967,83,BIM_ENTROPY,1227,1,31,1
0.09484233957114574,84,NONE,9163,0,31,1
0.259538483909576,85,BIM_ENTROPY,1237,1,31,1
0.2981510273934296,86,BIM_ENTROPY,2820,1,31,1
0.184337982796613,87,BIM,1425,1,31,1
0.2510933882171341,88,BIM,4407,1,31,1
0.3838100244963703,89,BIM,2713,1,31,1
0.3139897764007114,90,BIM_ENTROPY,1765,1,31,1
0.9154707441751212,91,BIM_ENTROPY,4569,1,31,0
0.3139897764007114,92,NONE,6003,0,31,0
0.1170009284012483,93,NONE,5896,0,31,0
0.6578673616626213,94,BIM,6664,1,31,0
0.5350723146273532,95,BIM_ENTROPY,1832,1,31,1
0.09051352893144372,96,NONE,6119,0,31,0
0.13092694712587108,97,BIM,1088,1,31,1
0.16092661155915486,98,BIM,1346,1,31,1
0.3756893099629758,99,BIM,1531,1,31,1
0.19735797138734465,100,BIM,1967,1,31,1
0.692889341282536,101,BIM_ENTROPY,5861,1,31,0
0.374201630854241,102,NONE,5867,0,31,0
0.2009597208084921,103,BIM,1198,1,31,1
0.5733269202805338,104,BIM_ENTROPY,5430,1,31,0
0.15494233845259,105,NONE,6149,0,31,1
0.13977472287782014,106,BIM,1772,1,31,1
0.23736870952226485,107,NONE,5788,0,31,0
0.3661704007785148,108,NONE,5840,0,31,0
0.5350723146273532,109,NONE,5717,0,31,0
0.12330958266686055,110,BIM_ENTROPY,1955,1,31,1
0.2981510273934296,111,BIM,2108,1,31,1
0.3831612621782754,112,BIM,1293,1,31,1
0.6578673616626213,113,NONE,5807,0,31,0
0.211127392311048,114,NONE,6152,0,31,0
0.15494233845259,115,BIM,2173,1,31,1
0.35734499614098275,116,NONE,6003,0,31,0
0.5307323184304427,117,NONE,5700,0,31,0
0.7761770002572678,118,NONE,4505,0,31,0
0.6980794398272951,119,BIM_ENTROPY,6655,1,31,0
0.09841053232066756,120,NONE,6246,0,31,0
0.07150926723414727,121,NONE,4233,0,31,0
0.3962371785550497,122,NONE,6391,0,31,0
0.11083768637934698,123,BIM_ENTROPY,1315,1,31,1
0.3235534278140065,124,BIM,1248,1,31,1
0.1803894811020011,125,BIM_ENTROPY,7146,1,31,0
0.08667688280891712,126,NONE,4242,0,31,1
0.3189114215724657,127,BIM_ENTROPY,5786,1,31,0
0.32777038288162325,128,BIM,6081,1,31,0
0.6578673616626213,129,BIM_ENTROPY,5872,1,31,0
0.9154707441751212,130,NONE,6535,0,31,1
0.4900280757485934,131,NONE,5716,0,31,0
0.7624523215623986,132,BIM_ENTROPY,5496,1,31,0
0.17553494927349805,133,NONE,5740,0,31,0
0.3756893099629758,134,BIM_ENTROPY,7444,1,31,0
0.3235534278140065,135,BIM_ENTROPY,4575,1,31,0
0.3661704007785148,136,BIM,5544,1,31,0
0.3661704007785148,137,BIM_ENTROPY,6364,1,31,0
0.3189114215724657,138,NONE,6981,0,31,0
0.4189438596883704,139,BIM,4771,1,31,1
0.15080368228543306,140,BIM_ENTROPY,2628,1,31,1
0.12825359895303184,141,NONE,5903,0,31,0
0.720416997572734,142,BIM_ENTROPY,5775,1,31,0
0.3831612621782754,143,NONE,6034,0,31,0
0.5307323184304427,144,BIM,6040,1,31,0
0.14213487544882047,145,BIM,2112,1,31,1
0.48331674142347403,146,BIM_ENTROPY,6009,1,31,0
0.530340823928144,147,BIM_ENTROPY,5262,1,31,0
0.3294929586917372,148,BIM,1094,1,31,1
0.09841053232066756,149,BIM_ENTROPY,1158,1,31,1
0.32777038288162325,150,NONE,5829,0,31,0
0.5341550989362535,151,NONE,6063,0,31,0
0.7624523215623986,152,BIM,5735,1,31,0
0.1803894811020011,153,BIM,5711,1,31,0
0.11083768637934698,154,NONE,5971,0,31,0
0.35734499614098275,155,BIM,3732,1,31,1
0.5341550989362535,156,BIM,6024,1,31,1
0.6980794398272951,157,BIM,5454,1,31,0
0.5350723146273532,158,BIM,1592,1,31,1
0.5931141709824275,159,NONE,5408,0,31,0
0.26251384212704554,160,BIM,966,1,31,1
0.3139897764007114,161,BIM,1191,1,31,1
0.3838100244963703,162,BIM_ENTROPY,7906,1,31,1
0.3294929586917372,163,BIM_ENTROPY,5717,1,31,0
0.2009597208084921,164,BIM_ENTROPY,5911,1,31,0
0.16092661155915486,165,NONE,5632,0,31,1
0.20658605608438385,166,BIM,2501,1,31,1
0.12390241719891275,167,NONE,6110,0,31,0
0.1170009284012483,168,BIM,1135,1,31,1
0.2574020424827463,169,BIM_ENTROPY,2778,1,31,1
0.5801053679489043,170,NONE,5797,0,31,0
0.374201630854241,171,BIM,5372,1,31,1
0.4189438596883704,172,BIM_ENTROPY,7194,1,31,0
0.4900280757485934,173,BIM,6567,1,31,1
0.8828089171262067,174,NONE,5668,0,31,0
0.48331674142347403,175,NONE,7269,0,31,0
0.4086867037281462,176,BIM_ENTROPY,5679,1,31,0
0.5801053679489043,177,BIM_ENTROPY,5634,1,31,0
0.2479949888703705,178,BIM,2009,1,31,1
0.2961376270958938,179,BIM_ENTROPY,7528,1,31,0
0.7761770002572678,180,BIM,5631,1,31,0
0.09841053232066756,181,BIM,1720,1,31,1
0.2450755584389437,182,BIM,1462,1,31,1
0.8175859330432546,183,BIM,4553,1,31,0
0.14213487544882047,184,NONE,5345,0,31,0
0.20658605608438385,185,BIM_ENTROPY,3900,1,31,1
0.19735797138734465,186,BIM_ENTROPY,3627,1,31,1
0.4086867037281462,187,BIM,5901,1,31,0
0.7632017538953703,188,NONE,5961,0,31,0
0.4418854375230702,189,NONE,6040,0,31,0
0.09051352893144372,190,BIM,1528,1,31,1
0.13977472287782014,191,NONE,1629,0,31,1
0.12330958266686055,192,BIM,1299,1,31,1
0.5456202950749992,193,BIM,1840,1,31,1
0.2510933882171341,194,NONE,5709,0,31,0
0.7834364268856053,195,NONE,6013,0,31,0
0.12330958266686055,196,NONE,5690,0,31,0
0.12390241719891275,197,BIM_ENTROPY,1096,1,31,1
0.09051352893144372,198,BIM_ENTROPY,2167,1,31,1
0.2587107526761446,199,NONE,5948,0,31,0
0.8368362769991388,200,NONE,5657,0,31,0
0.3867853827138399,201,BIM_ENTROPY,1706,1,31,1
0.08667688280891712,202,BIM_ENTROPY,1571,1,31,1
0.0685786512455118,203,BIM,1006,1,31,1
0.3018758179438709,204,BIM,1158,1,31,1
0.184337982796613,205,BIM_ENTROPY,5381,1,31,0
0.5931141709824275,206,BIM,5623,1,31,1
0.2981510273934296,207,NONE,5716,0,31,0
0.12825359895303184,208,BIM,4849,1,31,1
0.3756893099629758,209,NONE,5162,0,31,0
0.7834364268856053,210,BIM_ENTROPY,5510,1,31,0
0.2574020424827463,211,BIM,1543,1,31,1
0.259538483909576,212,BIM,3267,1,31,1
0.20658605608438385,213,NONE,5933,0,31,0
0.16092661155915486,214,BIM_ENTROPY,5798,1,31,0
0.23736870952226485,215,BIM_ENTROPY,5347,1,31,1
0.7632017538953703,216,BIM_ENTROPY,6128,1,31,0
0.14213487544882047,217,BIM_ENTROPY,8283,1,31,0
0.2510933882171341,218,BIM_ENTROPY,5966,1,31,0
0.1803894811020011,219,NONE,5836,0,31,0
0.211127392311048,220,BIM,1223,1,31,1
0.7624523215623986,221,NONE,5586,0,31,0
0.617476314582611,222,BIM_ENTROPY,6399,1,31,0
0.2764174897372513,223,NONE,5790,0,31,0
0.5173320208946208,224,BIM_ENTROPY,8212,1,31,1
0.3867853827138399,225,NONE,4810,0,31,0
0.13375689309962974,226,NONE,4604,0,31,0
0.4086867037281462,227,NONE,5634,0,31,0
0.07150926723414727,228,BIM_ENTROPY,1576,1,31,1
0.2587107526761446,229,BIM_ENTROPY,2535,1,31,1
0.259538483909576,230,NONE,88,0,31,1
0.2479949888703705,231,NONE,5639,0,31,0
0.7834364268856053,232,BIM,4573,1,31,0
0.9154707441751212,233,BIM,5728,1,31,0
0.32777038288162325,234,BIM_ENTROPY,5679,1,31,0
0.12825359895303184,235,BIM_ENTROPY,6538,1,31,0
0.8492186888289841,236,NONE,5520,0,31,0
0.26251384212704554,237,NONE,5455,0,31,0
0.5067728548897663,238,BIM_ENTROPY,5601,1,31,0
0.692889341282536,239,BIM,6643,1,31,0
0.13375689309962974,0,BIM,7404,1,32,0
0.3018758179438709,1,NONE,6422,0,32,0
0.13375689309962974,2,BIM_ENTROPY,4424,1,32,0
0.5801053679489043,3,BIM,5913,1,32,1
0.5067728548897663,4,BIM,6098,1,32,0
0.617476314582611,5,BIM,6223,1,32,0
0.211127392311048,6,BIM_ENTROPY,6584,1,32,0
0.11083768637934698,7,BIM,4870,1,32,1
0.0685786512455118,8,NONE,5785,0,32,0
0.8492186888289841,9,BIM_ENTROPY,6133,1,32,0
0.7632017538953703,10,BIM,4582,1,32,0
0.2009597208084921,11,NONE,5862,0,32,0
0.23736870952226485,12,BIM,5968,1,32,1
0.8492186888289841,13,BIM,4768,1,32,0
0.6980794398272951,14,NONE,5766,0,32,0
0.4418854375230702,15,BIM,3848,1,32,0
0.13977472287782014,16,BIM_ENTROPY,4261,1,32,0
0.4900280757485934,17,BIM_ENTROPY,6405,1,32,0
0.2764174897372513,18,BIM_ENTROPY,6391,1,32,0
0.17553494927349805,19,BIM_ENTROPY,5522,1,32,0
0.8175859330432546,20,BIM_ENTROPY,4738,1,32,0
0.09484233957114574,21,BIM_ENTROPY,3412,1,32,1
0.8828089171262067,22,BIM_ENTROPY,5711,1,32,0
